Belize,BLZ,Debt stock reduction (current US$),DT.DSF.DPPG.CD,0,0,0,0,0,0,0,2958000,0,0
Belize,BLZ,External debt stocks total (DOD current US$),DT.DOD.DECT.CD,1053041125.7,1074413698.7,1274805808,1290297230.7,1303112871.3,1274030747.1,1195809888.6,1248237044.2,1286020396.3,1330550140
Belize,BLZ,Interest payments on external debt total (INT current US$),DT.INT.DECT.CD,65475628.9,64941725.8,60382095.3,56563210.3,58255734.8,58972073.7,49055324.8,30037579.9,44128299.7,44576715.9
Belize,BLZ,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,0.7335,0.677,0.587,0.737,0.5304,0.6137,0.5132,0.4583,0.4226,0.5333
Belize,BLZ,Technical cooperation grants (current US$),BX.GRT.TECH.CD.DT,4770000,5380000,3760000,4920000,5370000,5050000,5360000,4920000,7220000,5320000
Benin,BEN,Average grace period on new external debt commitments (years),DT.GPA.DPPG,8.298,8.3308,8.2433,8.4552,9.3348,6.8691,9.4703,7.2959,6.5796,5.8407
Benin,BEN,Commitments official creditors (COM current US$),DT.COM.OFFT.CD,91413542.6,233016040.6,175681686.5,276246293.7,307370667,254135750.4,212307115.5,474490394.5,631484118.7,509676398.3
Benin,BEN,Concessional debt (% of total external debt),DT.DOD.ALLC.ZS,89.0874,83.8553,86.2949,73.3382,68.8403,63.2666,61.787,75.524,82.2417,82.1111
Benin,BEN,Debt stock reduction (current US$),DT.DSF.DPPG.CD,1071497954.5,3000,0,5795286.7,0,0,0,0,0,0
Benin,BEN,External debt stocks total (DOD current US$),DT.DOD.DECT.CD,648364659.4,883287848,973593422,1309266250.2,1581966898.6,1851264434.6,2042029674,2003816464.1,2037012837.6,2183011333.7
Benin,BEN,Interest payments on external debt total (INT current US$),DT.INT.DECT.CD,14418960.2,17847922.8,46416884.4,27702786.9,31107708.1,41653454.1,45487118.7,20376813.9,25082456.1,24376313.5
Benin,BEN,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,6.3092,13.2358,9.177,16.2816,21.5306,26.8318,26.5321,9.4495,2.7553,3.6788
Benin,BEN,Technical cooperation grants (current US$),BX.GRT.TECH.CD.DT,109730000,81280000,85380000,90050000,94870000,86360000,93190000,90470000,88750000,70060000
Bhutan,BTN,Average grace period on new external debt commitments (years),DT.GPA.DPPG,8.5,7.5714,9.4166,5.7622,7.902,9.628,5.6884,8.3828,6.7538,5.7035
Bhutan,BTN,Commitments official creditors (COM current US$),DT.COM.OFFT.CD,24969000,1410945624.7,15807.6,153884515,1818275890.1,64012548.7,119598511.3,61989944.2,46818459.1,141838106.7
Bhutan,BTN,Concessional debt (% of total external debt),DT.DOD.ALLC.ZS,38.2,38.5345,45.4962,45.0641,42.4434,40.6986,33.2796,30.8236,27.3307,24.4411
Bhutan,BTN,Debt stock reduction (current US$),DT.DSF.DPPG.CD,0,0,0,0,0,0,0,0,0,0
Bhutan,BTN,External debt stocks total (DOD current US$),DT.DOD.DECT.CD,721112613.6,801238273.2,693075804.2,786647644.7,934629294.4,1071601121.9,1449649049.9,1603150602.3,1836093965.2,2013104004.5
Bhutan,BTN,Interest payments on external debt total (INT current US$),DT.INT.DECT.CD,4763456,8214139.5,38102036.4,34459285.8,40847467.6,39948564.2,61506429,39199406.1,40639050.1,37265742.7
Bhutan,BTN,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,2.2187,2.2465,1.1542,0.6356,0.6419,0.7465,5.1736,4.6782,0.3267,0.0993
Bhutan,BTN,Technical cooperation grants (current US$),BX.GRT.TECH.CD.DT,21150000,20000000,14030000,15870000,18800000,20780000,26680000,26280000,27240000,23010000
Bolivia,BOL,Average grace period on new external debt commitments (years),DT.GPA.DPPG,5.783,4.8391,5.0762,5.0114,6.0885,1.5255,7.8986,7.131,6.6509,4.1627
Bolivia,BOL,Commitments official creditors (COM current US$),DT.COM.OFFT.CD,184505166.2,1049541482.2,1119571000,884407792.8,818412813.4,1489963163.7,718161003.3,884074579.7,967195299.9,1200976343.8
Bolivia,BOL,Concessional debt (% of total external debt),DT.DOD.ALLC.ZS,38.494,26.6449,27.5648,29.5609,34.8598,39.9532,41.5811,39.9135,40.3069,39.4094
Bolivia,BOL,Debt stock reduction (current US$),DT.DSF.DPPG.CD,1743604494.6,741000000,0,75182357.2,0,0,0,0,0,0
Bolivia,BOL,External debt stocks total (DOD current US$),DT.DOD.DECT.CD,6261066460.3,5070347402.2,5706465018.4,5785847240.5,5781903641.4,6187406373.7,6622489003.8,8147210826.8,8889118270.7,9900124495.5
